# TF -> transcription-unit attribution, derived from EcoCyc 30.0
# regulation.dat (Transcription-Factor-Binding) + dnabindsites.dat + transunits.dat.
# Regenerate: scripts/build_tf_tu_reattribution.py
# A TF listed here acts on THIS transcription unit; the model's cistron-content
# rule must not place it on a sibling TU of the same operon that is absent here.
tf_id	ecocyc_regulator	transcription_unit	gene
G7072-MONOMER	G7072-MONOMER	TU0-198871	EG12241
G7072-MONOMER	G7072-MONOMER	TU0-198872	G6751
G7072-MONOMER	G7072-MONOMER	TU0-198872	G6752
G7072-MONOMER	G7072-MONOMER	TU0-198872	G6753
G7072-MONOMER	G7072-MONOMER	TU0-198872	G6754
G7072-MONOMER	G7072-MONOMER	TU0-198872	G6755
G7072-MONOMER	G7072-MONOMER	TU0-198873	EG10744
G7072-MONOMER	G7072-MONOMER	TU0-198873	EG10745
G7072-MONOMER	G7072-MONOMER	TU0-198874	EG12204
G7072-MONOMER	G7072-MONOMER	TU0-198874	G7000
G7072-MONOMER	G7072-MONOMER	TU0-198875	G7013
G7072-MONOMER	G7072-MONOMER	TU0-198875	G7014
G7072-MONOMER	G7072-MONOMER	TU0-198876	EG12414
G7072-MONOMER	G7072-MONOMER	TU0-198876	EG12415
G7072-MONOMER	G7072-MONOMER	TU0-198876	EG12416
G7072-MONOMER	G7072-MONOMER	TU0-198876	EG12417
G7072-MONOMER	G7072-MONOMER	TU0-198879	EG10248
G7072-MONOMER	G7072-MONOMER	TU0-198879	EG12625
G7072-MONOMER	G7072-MONOMER	TU0-198879	EG12626
G7072-MONOMER	G7072-MONOMER	TU0-198879	EG12627
G7072-MONOMER	G7072-MONOMER	TU0-198879	EG12628
G7072-MONOMER	G7072-MONOMER	TU0-198880	EG11650
G7072-MONOMER	G7072-MONOMER	TU0-198880	EG11651
G7072-MONOMER	G7072-MONOMER	TU0-198882	EG10933
G7072-MONOMER	G7072-MONOMER	TU0-198882	EG10934
G7072-MONOMER	G7072-MONOMER	TU0-198883	EG12387
G7072-MONOMER	G7072-MONOMER	TU0-198883	G7394
G7072-MONOMER	G7072-MONOMER	TU0-198884	EG10361
G7072-MONOMER	G7072-MONOMER	TU0-198884	EG11329
G7072-MONOMER	G7072-MONOMER	TU0-198884	EG11330
G7072-MONOMER	G7072-MONOMER	TU0-198884	EG12386
G7072-MONOMER	G7072-MONOMER	TU0-198884	EG12387
G7072-MONOMER	G7072-MONOMER	TU0-198884	G7394
G7072-MONOMER	G7072-MONOMER	TU0-198885	EG10637
G7072-MONOMER	G7072-MONOMER	TU0-198885	G436
G7072-MONOMER	G7072-MONOMER	TU0-198886	EG11787
G7072-MONOMER	G7072-MONOMER	TU0-198886	EG11788
G7072-MONOMER	G7072-MONOMER	TU0-41842	G6928
G7072-MONOMER	G7072-MONOMER	TU0-42535	G6751
G7072-MONOMER	G7072-MONOMER	TU0-42535	G6752
G7072-MONOMER	G7072-MONOMER	TU0-42535	G6753
G7072-MONOMER	G7072-MONOMER	TU0-42535	G6754
G7072-MONOMER	G7072-MONOMER	TU0-42535	G6755
G7072-MONOMER	G7072-MONOMER	TU0-42548	G6706
G7072-MONOMER	G7072-MONOMER	TU0-4401	G6216
G7072-MONOMER	G7072-MONOMER	TU0-45182	EG10403
G7072-MONOMER	G7072-MONOMER	TU0-45182	EG10404
G7072-MONOMER	G7072-MONOMER	TU0-45182	EG11514
G7072-MONOMER	G7072-MONOMER	TU0-45238	EG10361
G7072-MONOMER	G7072-MONOMER	TU0-45238	EG11329
G7072-MONOMER	G7072-MONOMER	TU0-45238	EG11330
G7072-MONOMER	G7072-MONOMER	TU0-8499	EG10839
G7072-MONOMER	G7072-MONOMER	TU0-8535	G7031
G7072-MONOMER	G7072-MONOMER	TU0-8541	EG11649
G7072-MONOMER	G7072-MONOMER	TU0-8547	G6158
G7072-MONOMER	G7072-MONOMER	TU0-8551	G6228
G7072-MONOMER	G7072-MONOMER	TU0-8561	G6351
G7072-MONOMER	G7072-MONOMER	TU0-8562	G6354
G7072-MONOMER	G7072-MONOMER	TU0-8565	G6398
G7072-MONOMER	G7072-MONOMER	TU0-8568	G6416
G7072-MONOMER	G7072-MONOMER	TU0-8572	G7597
G7072-MONOMER	G7072-MONOMER	TU0-8590	EG12274
G7072-MONOMER	G7072-MONOMER	TU0-8610	G7833
G7072-MONOMER	G7072-MONOMER	TU0-8619	G7886
G7072-MONOMER	G7072-MONOMER	TU0-8620	G7887
G7072-MONOMER	G7072-MONOMER	TU0-8631	G6166
G7072-MONOMER	G7072-MONOMER	TU0-8652	G7469
G7072-MONOMER	G7072-MONOMER	TU0-8687	G6614
G7072-MONOMER	G7072-MONOMER	TU0-8704	EG11639
G7072-MONOMER	G7072-MONOMER	TU0-8705	EG11640
G7072-MONOMER	G7072-MONOMER	TU0-8715	G7004
G7072-MONOMER	G7072-MONOMER	TU0-8731	G7177
G7072-MONOMER	G7072-MONOMER	TU0-8752	G7552
G7072-MONOMER	G7072-MONOMER	TU0-8760	G6671
G7072-MONOMER	G7072-MONOMER	TU0-8783	EG10212
G7072-MONOMER	G7072-MONOMER	TU0-8784	EG10213
G7072-MONOMER	G7072-MONOMER	TU0-8787	EG10231
G7072-MONOMER	G7072-MONOMER	TU0-8814	G6954
G7072-MONOMER	G7072-MONOMER	TU0-8840	G6104
G7072-MONOMER	G7072-MONOMER	TU0-8841	G7003
G7072-MONOMER	G7072-MONOMER	TU0-8847	EG11334
G7072-MONOMER	G7072-MONOMER	TU00113	EG10093
G7072-MONOMER	G7072-MONOMER	TU00147	EG11971
G7072-MONOMER	G7072-MONOMER	TU00182	EG10403
G7072-MONOMER	G7072-MONOMER	TU00182	EG10404
G7072-MONOMER	G7072-MONOMER	TU00182	EG11514
G7072-MONOMER	G7072-MONOMER	TU00197	EG11326
G7072-MONOMER	G7072-MONOMER	TU00197	EG11327
G7072-MONOMER	G7072-MONOMER	TU00224	EG10944
G7072-MONOMER	G7072-MONOMER	TU00385	EG10027
G7072-MONOMER	G7072-MONOMER	TU65	G7072
G7133-MONOMER	G7133-MONOMER	TU0-13509	G7130
G7133-MONOMER	G7133-MONOMER	TU0-13509	G7131
G7133-MONOMER	G7133-MONOMER	TU0-13509	G7132
G7137-MONOMER	G7137-MONOMER	TU0-13513	G7137
G7137-MONOMER	G7137-MONOMER	TU0-13514	G7138
G7137-MONOMER	G7137-MONOMER	TU0-13514	G7139
G7308-MONOMER	G7308-MONOMER	TU686	EG11150
G7308-MONOMER	G7308-MONOMER	TU686	EG11282
G7308-MONOMER	G7308-MONOMER	TU686	G7300
G7308-MONOMER	G7308-MONOMER	TU686	G7301
G7308-MONOMER	G7308-MONOMER	TU686	G7302
G7308-MONOMER	G7308-MONOMER	TU686	G7303
G7308-MONOMER	G7308-MONOMER	TU686	G7304
G7308-MONOMER	G7308-MONOMER	TU686	G7305
G7308-MONOMER	G7308-MONOMER	TU686	G7306
G7308-MONOMER	G7308-MONOMER	TU686	G7307
G7308-MONOMER	G7308-MONOMER	TU686	G7308
G7308-MONOMER	G7308-MONOMER	TU686	G7309
G7326-MONOMER	G7326-MONOMER	TU0-1022	EG12381
G7326-MONOMER	G7326-MONOMER	TU0-1022	EG20257
G7326-MONOMER	G7326-MONOMER	TU0-1022	G7401
G7326-MONOMER	G7326-MONOMER	TU0-1022	G7402
G7326-MONOMER	G7326-MONOMER	TU0-14327	G7365
G7326-MONOMER	G7326-MONOMER	TU0-14327	G7366
G7326-MONOMER	G7326-MONOMER	TU0-2621	EG11378
G7326-MONOMER	G7326-MONOMER	TU0-2621	G6905
G7326-MONOMER	G7326-MONOMER	TU0-2621	G6906
G7326-MONOMER	G7326-MONOMER	TU0-2621	G6907
G7326-MONOMER	G7326-MONOMER	TU0-2621	G6908
G7326-MONOMER	G7326-MONOMER	TU0-2621	G6909
G7326-MONOMER	G7326-MONOMER	TU0-45171	EG10468
G7326-MONOMER	G7326-MONOMER	TU0-45171	EG10469
G7326-MONOMER	G7326-MONOMER	TU0-45171	EG10470
G7326-MONOMER	G7326-MONOMER	TU0-45171	EG10471
G7326-MONOMER	G7326-MONOMER	TU0-45171	EG10472
G7326-MONOMER	G7326-MONOMER	TU0-45171	EG10473
G7326-MONOMER	G7326-MONOMER	TU0-8480	EG12332
G7326-MONOMER	G7326-MONOMER	TU0-8481	G7748
G7326-MONOMER	G7326-MONOMER	TU0-8482	G6924
G7326-MONOMER	G7326-MONOMER	TU0-8484	EG12060
G7326-MONOMER	G7326-MONOMER	TU0-8484	EG12061
G7326-MONOMER	G7326-MONOMER	TU0-8484	EG12062
G7326-MONOMER	G7326-MONOMER	TU0-8484	EG12064
G7326-MONOMER	G7326-MONOMER	TU0-8484	EG12067
G7326-MONOMER	G7326-MONOMER	TU0-8484	EG12068
G7326-MONOMER	G7326-MONOMER	TU0-8484	EG12143
G7326-MONOMER	G7326-MONOMER	TU00288	EG10468
G7326-MONOMER	G7326-MONOMER	TU00288	EG10469
G7326-MONOMER	G7326-MONOMER	TU00288	EG10470
G7326-MONOMER	G7326-MONOMER	TU00288	EG10471
G7326-MONOMER	G7326-MONOMER	TU00288	EG10472
G7326-MONOMER	G7326-MONOMER	TU00288	EG10473
G7331-MONOMER	G7331-MONOMER	TU0-7201	G0-10716
G7331-MONOMER	G7331-MONOMER	TU0-7201	G7331
G7331-MONOMER	G7331-MONOMER	TU0-7202	G7334
G7331-MONOMER	G7331-MONOMER	TU0-7202	G7335
G7331-MONOMER	G7331-MONOMER	TU0-7202	G7336
G7331-MONOMER	G7331-MONOMER	TU0-7202	M009
G7331-MONOMER	G7331-MONOMER	TU0-7202	M015
G7416-MONOMER	G7416-MONOMER	TU0-13721	G7417
G7416-MONOMER	G7416-MONOMER	TU0-13721	G7418
G7518-MONOMER	G7518-MONOMER	TU0-12849	G6109
G7518-MONOMER	G7518-MONOMER	TU0-12849	G6110
G7518-MONOMER	G7518-MONOMER	TU0-13603	G7223
G7518-MONOMER	G7518-MONOMER	TU0-13603	G7224
G7518-MONOMER	G7518-MONOMER	TU0-13603	G7225
G7518-MONOMER	G7518-MONOMER	TU0-13603	G7226
G7518-MONOMER	G7518-MONOMER	TU0-13603	G7227
G7518-MONOMER	G7518-MONOMER	TU0-13604	G7228
G7518-MONOMER	G7518-MONOMER	TU0-13604	G7229
G7518-MONOMER	G7518-MONOMER	TU0-7981	EG12399
G7518-MONOMER	G7518-MONOMER	TU0-7981	G6626
G7518-MONOMER	G7518-MONOMER	TU0-7981	G6627
G7518-MONOMER	G7518-MONOMER	TU00128	EG10349
G7518-MONOMER	G7518-MONOMER	TU00128	EG10350
G7518-MONOMER	G7518-MONOMER	TU00128	EG10352
G7518-MONOMER	G7518-MONOMER	TU00128	EG10353
G7518-MONOMER	G7518-MONOMER	TU00128	EG10355
G7518-MONOMER	G7518-MONOMER	TU00135	EG10348
G7518-MONOMER	G7518-MONOMER	TU00135	EG10351
G7518-MONOMER	G7518-MONOMER	TU5	G6709
G7518-MONOMER	G7518-MONOMER	TU5	G6710
G7518-MONOMER	G7518-MONOMER	TU5	G6711
G7518-MONOMER	G7518-MONOMER	TU5	G6712
G7518-MONOMER	G7518-MONOMER	TU5	G6713
G7518-MONOMER	G7518-MONOMER	TU5	G6714
G7518-MONOMER	G7518-MONOMER	TU5	G6715
G7518-MONOMER	G7518-MONOMER	TU5	G6716
G7518-MONOMER	G7518-MONOMER	TU5	G6717
G7518-MONOMER	G7518-MONOMER	TU5	G6718
G7518-MONOMER	G7518-MONOMER	TU5	G6719
G7563-MONOMER	G7563-MONOMER	TU0-13823	G7564
G7563-MONOMER	G7563-MONOMER	TU0-13823	G7565
G7571-MONOMER	G7571-MONOMER	TU0-13699	G0-10464
G7571-MONOMER	G7571-MONOMER	TU0-13699	G7378
G7571-MONOMER	G7571-MONOMER	TU0-13699	G7379
G7571-MONOMER	G7571-MONOMER	TU0-13699	G7380
G7571-MONOMER	G7571-MONOMER	TU0-13699	G7381
G7571-MONOMER	G7571-MONOMER	TU0-13832	G7571
G7571-MONOMER	G7571-MONOMER	TU0-13832	G7572
G7571-MONOMER	G7571-MONOMER	TU0-45257	G6543
G7571-MONOMER	G7571-MONOMER	TU0-45257	G6544
G7571-MONOMER	G7571-MONOMER	TU0-45257	G6545
G7571-MONOMER	G7571-MONOMER	TU0-45257	G6546
G7571-MONOMER	G7571-MONOMER	TU0-6486	EG11111
G7571-MONOMER	G7571-MONOMER	TU00392	G6543
G7571-MONOMER	G7571-MONOMER	TU00392	G6544
G7571-MONOMER	G7571-MONOMER	TU00392	G6545
G7571-MONOMER	G7571-MONOMER	TU00392	G6546
G7571-MONOMER	G7571-MONOMER	TU00442	EG10510
G7573-MONOMER	G7573-MONOMER	TU0-13273	G6761
G7594-MONOMER	G7594-MONOMER	TU0-8327	G7593
G7594-MONOMER	G7594-MONOMER	TU0-8658	G7594
G7619-MONOMER	G7619-MONOMER	TU0-13052	EG12422
G7619-MONOMER	G7619-MONOMER	TU0-13864	G7615
G7619-MONOMER	G7619-MONOMER	TU0-13868	G7620
G7619-MONOMER	G7619-MONOMER	TU0-13868	G7621
G7619-MONOMER	G7619-MONOMER	TU0-13936	G7756
G7619-MONOMER	G7619-MONOMER	TU0-8351	G6557
G7619-MONOMER	G7619-MONOMER	TU0-8573	G7619
G7619-MONOMER	G7619-MONOMER	TU0-8755	EG11166
G7630-MONOMER	G7630-MONOMER	TU0-6581	EG12766
G7630-MONOMER	G7630-MONOMER	TU0-6581	G7631
G7630-MONOMER	G7630-MONOMER	TU0-6581	G7632
G7630-MONOMER	G7630-MONOMER	TU0-6581	G7633
G7630-MONOMER	G7630-MONOMER	TU0-6582	G7630
G7630-MONOMER	G7630-MONOMER	TU0-6583	EG12768
G7630-MONOMER	G7630-MONOMER	TU0-6583	EG12769
G7630-MONOMER	G7630-MONOMER	TU0-6583	EG12770
G7630-MONOMER	G7630-MONOMER	TU0-6583	G7634
G7630-MONOMER	G7630-MONOMER	TU0-6583	G7635
G7630-MONOMER	G7630-MONOMER	TU0-6583	G7636
G7688-MONOMER	G7688-MONOMER	TU0-13901	G7685
G7688-MONOMER	G7688-MONOMER	TU0-13901	G7686
G7688-MONOMER	G7688-MONOMER	TU0-13901	G7687
G7821-MONOMER	G7821-MONOMER	TU0-4483	EG11827
G7821-MONOMER	G7821-MONOMER	TU0-4502	EG11957
G7821-MONOMER	G7821-MONOMER	TU0-4502	EG11958
G7821-MONOMER	G7821-MONOMER	TU0-4502	EG11959
G7821-MONOMER	G7821-MONOMER	TU0-4502	EG12458
G7821-MONOMER	G7821-MONOMER	TU0-4502	G7821
G7821-MONOMER	G7821-MONOMER	TU0-4504	EG11957
G7821-MONOMER	G7821-MONOMER	TU0-4504	EG11958
G7821-MONOMER	G7821-MONOMER	TU0-4504	EG11959
G7821-MONOMER	G7821-MONOMER	TU0-4504	EG12458
G7821-MONOMER	G7821-MONOMER	TU0-4504	G7821
G7854-MONOMER	G7854-MONOMER	TU0-5162	EG12494
G7854-MONOMER	G7854-MONOMER	TU0-5162	EG12495
G7854-MONOMER	G7854-MONOMER	TU0-5162	G7856
G7854-MONOMER	G7854-MONOMER	TU0-5162	G7858
G7854-MONOMER	G7854-MONOMER	TU0-5162	G7859
G7854-MONOMER	G7854-MONOMER	TU0-5162	G7860
G7854-MONOMER	G7854-MONOMER	TU0-5163	G7855
G7891-MONOMER	G7891-MONOMER	TU0-4681	EG12152
G7891-MONOMER	G7891-MONOMER	TU0-4682	EG12539
G7891-MONOMER	G7891-MONOMER	TU0-4682	G7891
G7891-MONOMER	G7891-MONOMER	TU0-4682	G7892
G7891-MONOMER	G7891-MONOMER	TU0-4682	G7893
G7947-MONOMER	G7947-MONOMER	TU0-13047	G6403
G7947-MONOMER	G7947-MONOMER	TU0-13108	G6508
G7947-MONOMER	G7947-MONOMER	TU0-13198	G0-10512
G7947-MONOMER	G7947-MONOMER	TU0-13198	G0-10513
G7947-MONOMER	G7947-MONOMER	TU0-13679	EG11152
G7947-MONOMER	G7947-MONOMER	TU0-13679	EG12880
G7947-MONOMER	G7947-MONOMER	TU0-13679	G7354
G7947-MONOMER	G7947-MONOMER	TU00049	EG10670
G7947-MONOMER	G7947-MONOMER	TU00049	OMPC_TERMINATOR
G7947-MONOMER	G7947-MONOMER	TU00136	EG10319
G7947-MONOMER	G7947-MONOMER	TU00136	EG10320
MONOMER-47	MONOMER-47	TU0-45202	EG10842
MONOMER-47	MONOMER-47	TU0-45202	EG10843
MONOMER-47	MONOMER-47	TU00063	EG10842
MONOMER-47	MONOMER-47	TU00063	EG10843
MONOMER-48	MONOMER-48	TU00013	EG10117
MONOMER-48	MONOMER-48	TU00117	EG10118
MONOMER-48	MONOMER-48	TU00117	EG10119
MONOMER-48	MONOMER-48	TU00117	EG10120
MONOMER-48	MONOMER-48	TU00117	EG10121
MONOMER-51	MONOMER-51	TU0-14737	EG10281
MONOMER-52	MONOMER-52	TU0-42580	EG10362
MONOMER-52	MONOMER-52	TU0-42582	EG10362
MONOMER-52	MONOMER-52	TU0-42582	EG10366
MONOMER-52	MONOMER-52	TU0-42584	EG10362
MONOMER-52	MONOMER-52	TU0-42584	EG10363
MONOMER-52	MONOMER-52	TU0-42584	EG10366
MONOMER-52	MONOMER-52	TU0-45179	EG10362
MONOMER-52	MONOMER-52	TU0-45179	EG10363
MONOMER-52	MONOMER-52	TU0-45179	EG10366
MONOMER-52	MONOMER-52	TU0-45179	EG11698
MONOMER-52	MONOMER-52	TU0-7081	EG12148
MONOMER-52	MONOMER-52	TU0-881	EG10364
MONOMER-52	MONOMER-52	TU00025	EG10362
MONOMER-52	MONOMER-52	TU00025	EG10363
MONOMER-52	MONOMER-52	TU00025	EG10366
MONOMER-52	MONOMER-52	TU00025	EG11698
MONOMER-52	MONOMER-52	TU00026	EG10362
MONOMER-52	MONOMER-52	TU00026	EG10363
MONOMER-52	MONOMER-52	TU00026	EG10366
MONOMER-52	MONOMER-52	TU00026	EG11698
MONOMER-53	MONOMER-53	TU0-42580	EG10362
MONOMER-53	MONOMER-53	TU0-42582	EG10362
MONOMER-53	MONOMER-53	TU0-42582	EG10366
MONOMER-53	MONOMER-53	TU0-42584	EG10362
MONOMER-53	MONOMER-53	TU0-42584	EG10363
MONOMER-53	MONOMER-53	TU0-42584	EG10366
MONOMER-53	MONOMER-53	TU0-45179	EG10362
MONOMER-53	MONOMER-53	TU0-45179	EG10363
MONOMER-53	MONOMER-53	TU0-45179	EG10366
MONOMER-53	MONOMER-53	TU0-45179	EG11698
MONOMER-53	MONOMER-53	TU0-7081	EG12148
MONOMER-53	MONOMER-53	TU0-881	EG10364
MONOMER-53	MONOMER-53	TU00025	EG10362
MONOMER-53	MONOMER-53	TU00025	EG10363
MONOMER-53	MONOMER-53	TU00025	EG10366
MONOMER-53	MONOMER-53	TU00025	EG11698
MONOMER-53	MONOMER-53	TU00026	EG10362
MONOMER-53	MONOMER-53	TU00026	EG10363
MONOMER-53	MONOMER-53	TU00026	EG10366
MONOMER-53	MONOMER-53	TU00026	EG11698
MONOMER-60	MONOMER-60	TU0-13350	EG10030
MONOMER-60	MONOMER-60	TU00370	EG11418
MONOMER-60	MONOMER-60	TU00370	EG11701
MONOMER0-1	MONOMER0-1	TU0-4761	G0-8785
MONOMER0-1	MONOMER0-1	TU0-4822	G0-8874
MONOMER0-1	MONOMER0-1	TU0-7741	G6791
MONOMER0-1	MONOMER0-1	TU0-8849	EG12712
MONOMER0-1	MONOMER0-1	TU00130	EG11054
MONOMER0-1	MONOMER0-1	TU00130	G0-17104
MONOMER0-1301	MONOMER0-1301	TU0-42512	EG12629
MONOMER0-1301	MONOMER0-1301	TU0-4681	EG12152
MONOMER0-1301	MONOMER0-1301	TU0-4682	EG12539
MONOMER0-1301	MONOMER0-1301	TU0-4682	G7891
MONOMER0-1301	MONOMER0-1301	TU0-4682	G7892
MONOMER0-1301	MONOMER0-1301	TU0-4682	G7893
MONOMER0-1301	MONOMER0-1301	TU00228	EG12629
MONOMER0-1301	MONOMER0-1301	TU00228	EG12631
MONOMER0-1441	MONOMER0-1441	TU0-2402	G6205
MONOMER0-1441	MONOMER0-1441	TU0-2402	M010
MONOMER0-1441	MONOMER0-1441	TU0-2402	M011
MONOMER0-1441	MONOMER0-1441	TU0-2402	M012
MONOMER0-1441	MONOMER0-1441	TU0-2402	M013
MONOMER0-1441	MONOMER0-1441	TU0-2402	M014
MONOMER0-155	MONOMER0-155	TU0-1181	EG30008
MONOMER0-155	MONOMER0-155	TU0-1181	EG30043
MONOMER0-155	MONOMER0-155	TU0-1181	EG30070
MONOMER0-155	MONOMER0-155	TU0-1181	EG30077
MONOMER0-155	MONOMER0-155	TU0-1181	EG30084
MONOMER0-155	MONOMER0-155	TU0-1182	EG30032
MONOMER0-155	MONOMER0-155	TU0-1182	EG30071
MONOMER0-155	MONOMER0-155	TU0-1182	EG30078
MONOMER0-155	MONOMER0-155	TU0-1182	EG30085
MONOMER0-155	MONOMER0-155	TU0-1183	EG30033
MONOMER0-155	MONOMER0-155	TU0-1183	EG30072
MONOMER0-155	MONOMER0-155	TU0-1183	EG30079
MONOMER0-155	MONOMER0-155	TU0-1183	EG30086
MONOMER0-155	MONOMER0-155	TU0-1186	EG30034
MONOMER0-155	MONOMER0-155	TU0-1186	EG30074
MONOMER0-155	MONOMER0-155	TU0-1186	EG30081
MONOMER0-155	MONOMER0-155	TU0-1186	EG30088
MONOMER0-155	MONOMER0-155	TU0-1187	EG30035
MONOMER0-155	MONOMER0-155	TU0-1187	EG30075
MONOMER0-155	MONOMER0-155	TU0-1187	EG30082
MONOMER0-155	MONOMER0-155	TU0-1187	EG30089
MONOMER0-155	MONOMER0-155	TU0-1189	EG30010
MONOMER0-155	MONOMER0-155	TU0-1189	EG30045
MONOMER0-155	MONOMER0-155	TU0-1189	EG30076
MONOMER0-155	MONOMER0-155	TU0-1189	EG30083
MONOMER0-155	MONOMER0-155	TU0-1189	EG30090
MONOMER0-155	MONOMER0-155	TU0-1191	EG30009
MONOMER0-155	MONOMER0-155	TU0-1191	EG30044
MONOMER0-155	MONOMER0-155	TU0-1191	EG30073
MONOMER0-155	MONOMER0-155	TU0-1191	EG30080
MONOMER0-155	MONOMER0-155	TU0-1191	EG30087
MONOMER0-155	MONOMER0-155	TU0-1191	EG30091
MONOMER0-155	MONOMER0-155	TU0-1191	EG30103
MONOMER0-155	MONOMER0-155	TU0-13560	EG12070
MONOMER0-155	MONOMER0-155	TU0-13579	G7184
MONOMER0-155	MONOMER0-155	TU0-13799	EG11159
MONOMER0-155	MONOMER0-155	TU0-13984	EG10107
MONOMER0-155	MONOMER0-155	TU0-2342	EG10944
MONOMER0-155	MONOMER0-155	TU0-2644	EG30063
MONOMER0-155	MONOMER0-155	TU0-4001	EG10361
MONOMER0-155	MONOMER0-155	TU0-4001	EG11329
MONOMER0-155	MONOMER0-155	TU0-4001	EG11330
MONOMER0-155	MONOMER0-155	TU0-4001	EG12387
MONOMER0-155	MONOMER0-155	TU0-4001	G7394
MONOMER0-155	MONOMER0-155	TU0-42517	EG11270
MONOMER0-155	MONOMER0-155	TU0-42526	G6984
MONOMER0-155	MONOMER0-155	TU0-45164	EG30063
MONOMER0-155	MONOMER0-155	TU0-45165	EG30008
MONOMER0-155	MONOMER0-155	TU0-45165	EG30043
MONOMER0-155	MONOMER0-155	TU0-45165	EG30070
MONOMER0-155	MONOMER0-155	TU0-45165	EG30077
MONOMER0-155	MONOMER0-155	TU0-45165	EG30084
MONOMER0-155	MONOMER0-155	TU0-45182	EG10403
MONOMER0-155	MONOMER0-155	TU0-45182	EG10404
MONOMER0-155	MONOMER0-155	TU0-45182	EG11514
MONOMER0-155	MONOMER0-155	TU0-45198	EG30035
MONOMER0-155	MONOMER0-155	TU0-45198	EG30075
MONOMER0-155	MONOMER0-155	TU0-45198	EG30082
MONOMER0-155	MONOMER0-155	TU0-45198	EG30089
MONOMER0-155	MONOMER0-155	TU0-45209	EG30033
MONOMER0-155	MONOMER0-155	TU0-45209	EG30072
MONOMER0-155	MONOMER0-155	TU0-45209	EG30079
MONOMER0-155	MONOMER0-155	TU0-45209	EG30086
MONOMER0-155	MONOMER0-155	TU0-45227	EG30009
MONOMER0-155	MONOMER0-155	TU0-45227	EG30044
MONOMER0-155	MONOMER0-155	TU0-45227	EG30073
MONOMER0-155	MONOMER0-155	TU0-45227	EG30080
MONOMER0-155	MONOMER0-155	TU0-45227	EG30087
MONOMER0-155	MONOMER0-155	TU0-45227	EG30091
MONOMER0-155	MONOMER0-155	TU0-45227	EG30103
MONOMER0-155	MONOMER0-155	TU0-45242	EG11398
MONOMER0-155	MONOMER0-155	TU0-45242	EG11399
MONOMER0-155	MONOMER0-155	TU0-45242	EG11400
MONOMER0-155	MONOMER0-155	TU0-45269	EG30010
MONOMER0-155	MONOMER0-155	TU0-45269	EG30045
MONOMER0-155	MONOMER0-155	TU0-45269	EG30076
MONOMER0-155	MONOMER0-155	TU0-45269	EG30083
MONOMER0-155	MONOMER0-155	TU0-45269	EG30090
MONOMER0-155	MONOMER0-155	TU0-45275	EG30032
MONOMER0-155	MONOMER0-155	TU0-45275	EG30071
MONOMER0-155	MONOMER0-155	TU0-45275	EG30078
MONOMER0-155	MONOMER0-155	TU0-45275	EG30085
MONOMER0-155	MONOMER0-155	TU0-45277	EG30034
MONOMER0-155	MONOMER0-155	TU0-45277	EG30074
MONOMER0-155	MONOMER0-155	TU0-45277	EG30081
MONOMER0-155	MONOMER0-155	TU0-45277	EG30088
MONOMER0-155	MONOMER0-155	TU0-8745	G7399
MONOMER0-155	MONOMER0-155	TU00049	EG10670
MONOMER0-155	MONOMER0-155	TU00049	OMPC_TERMINATOR
MONOMER0-155	MONOMER0-155	TU00182	EG10403
MONOMER0-155	MONOMER0-155	TU00182	EG10404
MONOMER0-155	MONOMER0-155	TU00182	EG11514
MONOMER0-155	MONOMER0-155	TU00183	EG10539
MONOMER0-155	MONOMER0-155	TU00282	EG11398
MONOMER0-155	MONOMER0-155	TU00282	EG11399
MONOMER0-155	MONOMER0-155	TU00282	EG11400
MONOMER0-155	MONOMER0-155	TU00393	EG11554
MONOMER0-155	MONOMER0-155	TU525	EG10493
MONOMER0-155	MONOMER0-155	TU525	EG10496
MONOMER0-155	MONOMER0-155	TU525	EG10497
MONOMER0-155	MONOMER0-155	TU525	EG10501
MONOMER0-155	MONOMER0-155	TU525	EG11270
MONOMER0-155	MONOMER0-155	TU525	G0-10641
MONOMER0-155	MONOMER0-155	TU525	G8221
MONOMER0-155	MONOMER0-155	TU525	ILVA-RHO-TERMINATOR
MONOMER0-155	MONOMER0-155	TU861	EG12031
MONOMER0-158	MONOMER0-158	TU0-5402	EG10565
MONOMER0-158	MONOMER0-158	TU00038	EG10554
MONOMER0-158	MONOMER0-158	TU00038	EG10555
MONOMER0-158	MONOMER0-158	TU00038	EG10556
MONOMER0-158	MONOMER0-158	TU00038	G0-17082
MONOMER0-158	MONOMER0-158	TU00039	EG10560
MONOMER0-158	MONOMER0-158	TU00039	EG10561
MONOMER0-158	MONOMER0-158	TU00123	EG10528
MONOMER0-158	MONOMER0-158	TU00123	EG10558
MONOMER0-158	MONOMER0-158	TU00123	EG10559
MONOMER0-158	MONOMER0-158	TU00137	EG11316
MONOMER0-160	MONOMER0-160	TU0-14738	G0-10642
MONOMER0-160	MONOMER0-160	TU0-14766	G0-16685
MONOMER0-160	MONOMER0-160	TU0-14766	G0-16686
MONOMER0-160	MONOMER0-160	TU0-14766	G0-16687
MONOMER0-160	MONOMER0-160	TU0-14766	G7923
MONOMER0-160	MONOMER0-160	TU0-2	EG10831
MONOMER0-160	MONOMER0-160	TU0-45219	G0-16685
MONOMER0-160	MONOMER0-160	TU0-45219	G7923
MONOMER0-160	MONOMER0-160	TU0-7044	EG11062
