$	0m	0m	1m	1m	1m	2m	2m	2m
G6996	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G6997	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G6998	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G6999	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7000	15.0000	13.6667	12.0952	11.5909	16.2381	17.3636	18.0000	14.4545
G7001	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.8095	1.0000
G7002	3.0000	2.7619	1.9524	1.0000	1.0000	1.3636	2.0000	2.0000
G7003	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7005	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7006	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7007	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7008	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6190	1.0000
G7009	1.0000	0.1429	0.7619	1.0000	1.0000	1.0000	1.0000	1.0000
G7010	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7011	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7012	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7013	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7014	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7015	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7016	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7017	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7018	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7019	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7020	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7021	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7022	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7023	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7024	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7025	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7026	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7027	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000
G7028	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1429	0.0000
G7029	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7030	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7031	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7033	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7035	2.0000	1.1905	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7036	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7037	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7038	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7039	3.0000	3.0000	3.0000	3.0000	3.0000	3.4545	4.0000	4.0000
G7040	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7045	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7046	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7048	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7049	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7050	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7051	1.0000	1.0000	1.0000	0.3182	0.0000	0.0000	0.0000	0.0000
G7055	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7056	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7057	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7058	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7059	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7060	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7061	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7062	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7063	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7064	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7067	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.2273
G7068	1.0000	0.5714	0.0000	0.1364	1.0000	1.0000	1.0000	1.0000
G7069	1822.0000	1825.3333	1832.7619	1842.8636	1852.9048	1867.2727	1879.2857	1892.9545
G7070	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7071	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7072	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7073	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7074	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7076	0.0000	0.2857	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7077	0.0000	0.2857	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7080	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7081	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7082	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7083	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7084	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7085	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7086	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7087	4.0000	4.8095	5.0952	6.2727	5.0952	5.0000	4.8571	5.0909
G7088	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7089	2.0000	2.0000	2.0000	2.0000	1.8095	1.0000	1.0000	1.0000
G7090	0.0000	0.0000	0.9048	0.4545	0.0000	0.0000	0.0000	0.0000
G7091	1.0000	0.8571	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7092	1.0000	1.0000	1.0000	0.1364	0.0000	0.0000	0.0000	0.0000
G7093	2.0000	1.3810	1.3333	1.1818	0.2857	0.0000	0.0000	0.0000
G7094	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7095	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7096	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7097	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7098	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7099	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7100	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7101	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7102	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7103	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7104	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7105	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7106	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7107	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7108	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7109	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7110	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7111	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7112	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7113	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7114	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7115	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7117	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7118	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7119	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7120	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7122	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7123	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7125	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7126	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7128	10.0000	9.7143	7.3810	7.0000	6.1905	6.0000	6.0000	6.0000
G7129	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7130	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7131	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7132	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7133	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7134	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7135	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7137	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7138	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7139	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7144	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7145	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7146	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7147	2.0000	1.9524	1.0000	1.0000	1.0000	1.0000	1.4762	2.6364
G7148	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7150	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7152	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7153	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7155	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7156	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7158	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7159	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7160	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7161	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7162	1.0000	1.0000	1.0000	1.0000	0.8571	0.0000	0.0000	0.0000
G7163	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7164	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7165	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7166	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7167	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7168	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7169	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7170	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7171	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7172	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7173	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7174	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	0.4286	0.0000
G7175	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7176	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7177	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7178	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7179	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7180	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7181	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7182	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7184	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7185	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7186	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7187	0.0000	0.0000	0.0000	0.0000	0.0000	0.3182	1.0000	1.0000
G7188	0.0000	0.0000	0.0000	0.0000	0.0000	0.3182	1.0000	1.0000
G7189	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7190	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7191	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7192	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7193	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7194	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7195	2.0000	1.6190	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000
G7196	2.0000	1.6190	0.3333	0.0000	0.0000	0.0000	0.0000	0.0000
G7197	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7198	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7199	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7200	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7201	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7202	0.0000	0.0000	0.0000	0.0000	0.7143	1.0000	0.0952	0.0000
G7203	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7204	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7205	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7206	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7207	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7209	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7210	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7211	0.0000	0.0000	0.0000	0.0000	0.2381	1.0000	1.0000	1.0000
G7212	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7213	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7214	1.0000	1.0000	0.5238	0.0000	0.0000	0.0000	0.0000	0.0000
G7215	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7216	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7217	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7218	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7219	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7220	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7221	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7223	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7224	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7225	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7226	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7227	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7228	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7229	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7230	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7231	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7232	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7233	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7234	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7235	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7236	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7237	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7238	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7239	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7240	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7241	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7242	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7243	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7244	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7245	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7246	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7247	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7248	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7249	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7250	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7251	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7252	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000
G7254	2.0000	1.1905	1.5714	2.0000	2.0000	2.0000	2.0000	1.4091
G7255	1.0000	1.0000	2.0000	2.0000	2.0000	2.0000	2.0000	2.0000
G7256	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7257	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7258	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7259	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.5455
G7260	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7261	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7262	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7263	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7264	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7265	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7266	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7267	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7268	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7269	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7271	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7272	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7273	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7274	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7275	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7276	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7277	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7278	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7279	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7280	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7281	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7282	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7283	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7284	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7285	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7286	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7287	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7288	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7289	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7290	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7291	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7292	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7293	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7295	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7296	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7297	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7298	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7300	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7301	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7302	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7303	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7304	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7305	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7306	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7307	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7308	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7309	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7310	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7311	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7312	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7313	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7314	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7315	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7316	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7317	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7318	1.0000	0.2381	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7319	0.0000	0.5238	1.0000	0.4545	0.7143	1.0000	1.0000	1.0000
G7320	0.0000	0.5238	1.0000	0.4545	0.7143	1.0000	1.0000	1.0000
G7321	2.0000	2.0000	0.5238	0.0000	0.0000	0.0000	0.0000	0.0000
G7322	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7323	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7324	0.0000	0.0000	0.4762	1.0000	1.0000	0.5455	0.0000	0.5455
G7325	0.0000	0.0000	0.4762	1.0000	1.0000	0.5455	0.0000	0.5455
G7326	0.0000	0.0000	0.4762	1.0000	1.0000	0.5455	0.0000	0.5455
G7327	1.0000	0.1905	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7328	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
G7329	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7330	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7331	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7334	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7335	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7336	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7337	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7338	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7339	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7340	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7341	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7342	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7343	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7344	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7345	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7346	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7347	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
G7348	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
