gene	uniprot	Glucose	LB	Glycerol + AA	Acetate	Fumarate	Glucosamine	Glycerol	Pyruvate	Chemostat µ=0.5	Chemostat µ=0.35	Chemostat µ=0.20	Chemostat µ=0.12	Stationary phase 1 day	Stationary phase 3 days	Osmotic-stress glucose	42°C glucose	pH6 glucose	Xylose	Mannose	Galactose	Succinate	Fructose
rsfS	P0AAT6	68.85489121640849	184.97816386671448	97.70143427339066	14.747878259738608	22.307649166571323	20.971566970806748	23.62031558328074	15.622613191574464	22.288790661351637	15.008232534968409	8.4323151864112	4.721616957822774	4.4361834832342355	6.0870099523466825	36.06340422590241	17.73276828067334	20.219604892898207	29.941619891146388	17.705398562180264	10.378937489294191	17.672029782176	28.206043878099567
tsaA	P28634	64.89084573575487	97.90026952993085	68.08543142965723	52.461180372186995	62.09704840932744	53.79198012846177	61.659315497970056	55.368476603344305	58.26935077597256	50.49711834311562	40.88006857319734	33.096098550712846	48.90081267776478	64.54517324477256	99.91459387760133	104.69295932884668	90.99551366515658	108.96710375095014	55.08170620653455	63.43673568151232	80.21715125974555	85.24732814980396
ubiB	P0A6A0	3.157779900271136	9.310299056989388	2.596126180695481	2.541797514252189	2.3579208008762444	1.8617986875859618	2.2370478942252294	2.2428923588802894	6.864322893731405	4.855600299630604	6.634713716110786	5.840149196290608	0.2637449616431524	0.13177908889313447	0.5147424283424327	0.45919383307982414	0.3205101037244538	0.3374507724468531	0.3798982181693665	0.3283113994085736	0.8762291556665556	1.6892834039183193
bioH	P13001	68.04242109583373	67.7244210478374	70.55362449793788	60.53704335090109	19.88889115182666	21.20787339082269	26.42960191585295	35.53668398402661	27.074351906846534	23.868838921212497	15.84704005740345	13.9217165881257	24.756368637361774	13.272765405515607	26.621146586649278	12.660058852203516	46.15156518354854	27.337487239328095	18.208481227198906	18.619116102577475	23.16012213430495	29.88111905296383
chaB	P0AE63	78.60528393512608	21.888703554487638	38.56645699208951	61.50728975847281	102.61813872107604	56.459084355391816	71.98268737917363	45.566199503602284	71.31927466840196	54.27112448557665	53.42102024588731	65.76729715802334	21.973450918484108	33.12098064600344	67.08613893308306	20.70938353757012	209.81908246494672	32.02930300033989	78.77691031145193	136.8391751426525	54.134119445710944	65.09039809082364
fhuF	P39405	0.5313002299910179	1.0809430925870291	0.7203443864825808	0.64297039128915	2.237764751900451	2.7054057184020945	6.247694826958955	1.8008275048855238	2.993720942539049	0.41948208632597445	0.7134714877828962	0.9743635037376495	3.2832232710140192	0.9913051524627756	76.82163204392317	24.543472059852657	52.573008976273165	44.11475536774861	8.979337366776322	8.431396811470522	14.519443908810626	13.276075982566892
pqqL	P31828	8.149295381907347	8.150552079664358	9.029105109871224	1.5606996438824283	5.8847979708460185	6.043435487637528	5.064178789060737	5.099056433937954	7.438113361953343	5.496212370574367	3.3178046873238114	1.726924380585602	2.617591105110247	2.3807443511750117	8.382432122614636	4.404174851253924	4.395381869269854	6.366160511944809	5.230562433786431	2.8072767281171456	5.388019914089663	4.715790948223031
rimI	P0A944	44.84312723113227	54.86506249815852	62.63948879260745	52.73162763025841	60.50193520443848	76.95505497839734	73.49879949866764	58.81742837073273	46.34855270030521	46.78132813020756	27.192140465859755	25.549114095722246	13.900258351601096	14.508773937631265	89.89711531948038	48.94827001177655	57.170540162579044	104.28316226524498	93.35977839448658	61.42589534601712	71.10446943122972	91.2852782687284
surE	P0A840	160.66198157329958	214.74135947905106	185.42054921278677	133.28334344796107	180.0388375425805	136.695105141789	147.89234507515698	185.9350632668685	111.36211715616984	126.63020225338616	125.99988813036931	112.54722155962389	52.869058145948046	67.79839147069006	108.72510668731431	118.34973801683716	76.31054059941893	153.57066871704373	153.80249700146123	118.09508204451474	150.7984613986952	111.862135575291
ybjI	P75809	26.863130018631804	32.1936565156695	29.134550170298844	28.896343207582614	23.47279310003458	16.06975233097224	39.5248817186157	32.26029028988445	26.82648911644358	26.093391962732493	24.319367633971822	10.876666798621388	3.9649563609078684	3.387696838800422	57.91793424663076	33.69411976985385	23.948033276262425	46.57493985359086	23.145937175204864	25.700006485743874	22.301690955634825	50.73930146489052
yceG	P28306	12.790126354349969	14.745534054295813	9.62394890295635	6.8185579486684365	6.115969010980521	10.679292619452626	11.595677941368088	8.017745545161427	12.040777854744036	6.619481177297885	9.205055836518731	8.078587410602749	11.183862549614073	6.941475446072779	7.870195685842312	13.08690215299874	9.798442606977742	10.164558241448821	10.602540196135473	7.148854205400915	5.7626725723091665	13.331288749108435
ycjX	P76046	30.72391345271571	56.32589500660408	26.49511257068911	16.199217202208718	28.230126981313944	19.528488810359022	34.05081093257222	21.86724906574914	22.874802051943707	16.015514797527636	13.187401740112369	17.276255875425946	8.967149958400347	13.358632465848686	5.013498069673091	53.3117582602272	24.138949411339254	18.591944176580366	18.928714219567166	8.968783695130536	18.94680878939239	14.764992304235204
yfbR	P76491	58.63290805486093	62.873206211203055	68.22716196002294	30.552813997212287	41.170845445716054	41.21909794040881	45.64135184254456	38.0113332402979	40.42344890942502	30.706869632035374	19.62548796733536	18.854428129735965	9.752956243611685	11.743162456215462	34.06907572575458	39.04618900533442	34.07320804959131	26.071785714807554	30.54281468487151	19.342117324517815	19.070986702499585	33.03269985870454
dmsD	P69853	149.44259277386715	162.88373814808836	129.89383747921465	81.24912946991981	67.9796972758293	90.71286706145466	79.49604452385469	72.90129980695272	55.4454499278241	47.76778837391795	40.78426891749323	17.385902127284492	33.57450246988071	44.249578821855444	129.15678571090012	31.0879442608042	30.09481966319223	41.371733982407875	29.907974066437056	16.014531153683787	14.485242460275064	74.31667158827342
dnaT	P0A8J2	55.153376932312426	139.77878247313123	87.91116617820248	37.3851248317273	38.81587571320557	41.795093766797336	37.063477145380304	37.07768016047256	29.99628999399038	27.038162270717685	11.516504680171776	6.12369161472614	24.23994818189476	12.631872165077237	54.23834933654092	103.77555337356316	53.688756931073165	94.46418509888235	70.02825137319067	57.33208130852038	61.910515864009945	82.93682228096918
eptB	P37661	0.8539157545155901	2.5280758853709933	2.1144344649009836	3.2572798190320933	9.942619495692275	5.64002094838156	6.3088770109223695	13.521521064715175	3.511691411867888	5.399695648104181	5.6868088146348805	7.180099291043884	3.7849345786599953	0.9926984267675962	1.9130607665688872	1.4919365902658344	2.5528301952990544	3.118121517433229	11.043468975271832	7.341998323233719	4.621807872097051	3.1201099859376566
fadM	P77712	12.617976847555408	15.63445281280058	11.805060251349188	130.13660562731934	120.72006915907458	63.31697828029648	69.44548380620724	53.8853970557958	79.12004074878116	110.69617298531857	124.14437075032802	114.5310610320514	45.17417336213006	32.03610924747145	38.443862862047865	34.755987751405804	12.80361951252156	12.82307001165582	70.74760707261758	104.14061175775781	80.63917519174232	23.003773996251258
hflD	P25746	165.16014897725358	273.6681217045999	218.22823809482065	103.44903257081127	144.19936712855304	202.60148432400248	164.50582587121474	143.84924841790354	170.0878887730379	149.43937629307302	130.06946272430488	114.65761088841049	56.234313875105386	57.55823390028019	54.3710907158651	140.76084351956172	65.93168693177222	143.02857747274442	158.07112442375282	122.41719709497933	137.23551515670943	150.95898031053432
hiuH	P76341	379.29735680414484	54.32805032799166	44.29699676764714	289.0491822983103	444.188365078369	77.67848995467	446.07252097577793	155.37919746648268	133.83109509644598	169.28181141701927	142.98779749102357	70.75275943878984	119.75660770589866	106.92693848198725	93.61681306678659	320.2325345882525	186.20346684214815	131.78028108738	547.2621932403796	446.4743161945419	217.10575129672566	402.0760500335325
iap	P10423	15.38327765	0.981076777	NA	1.301376587	0.146477818	2.314563577	0.141875986	0.65604024	3.440457507	3.199810501	0.117941677	0.254106695	3.8817505	0.000276312	0.493207212	1.10033476	4.979380932	NA	NA	1.238371844	2.196840342	NA
kefF	P0A754	45.39765547	32.4331345	NA	21.43494677	6.13081056	25.75695992	33.15119284	10.65079668	21.28896603	13.95984476	14.30796825	5.984726607	1.511716618	0.597931619	13.57330154	9.950433069	7.596807865	NA	NA	15.3562457	31.72145737	NA
lhgO	P37339	9.829979615341909	17.800505260962748	21.90487347909021	13.080969592099725	12.339142976366416	15.975835079777925	11.827018041386873	16.169763058125724	15.960208716536476	14.430188967757214	8.064286118045409	10.61240562455947	6.303241127199006	4.399318753673859	11.258336609070383	7.88995443748905	4.907341477105596	7.855140902901402	12.173058700300961	8.602748374645987	7.519016405444497	9.57477758533654
maa	P77791	67.8613199342687	510.79188522661957	160.74432345144862	69.25051819841197	75.72578331340515	117.46803450570977	71.30334505511276	64.311628526928	58.291672252174294	79.54670220550074	95.69582784680735	67.7326548193988	2.0562544529161886	4.05723351857277	8.703385051467377	24.465519052564108	10.110679489165802	46.52242899616248	102.45536450483557	125.05707314849231	164.55560018837537	87.3614031798164
pqiB	P43671	1.059948896	1.10810809	NA	0.661169227	7.284812801	8.230345857	1.238075889	84.50378444	9.677975969	198.7999415	1.048060722	1.610876249	11.07746956	27.69484582	3.151111123	0.728178563	1.351775548	NA	NA	1.986472119	7.353593065	NA
rdoA	P0C0K3	57.27052046861584	107.82345469288316	82.57998116923932	25.335936227696482	29.465002277300815	26.48071872779765	44.084856456315144	49.881774620976636	19.361828903689688	10.93906391807224	9.010482861652362	6.27913062776755	8.631082023672166	9.298626222786975	9.675281163567957	45.10304003980102	34.55521096165384	31.134845543043873	36.13423798917395	27.70422487935148	39.19836572565499	59.961496960549354
rfaY	P27240	4.2518538714220355	17.723419823129618	18.987986702261868	2.7131837214674266	3.2400270392601827	5.680651276491796	6.621831074496533	6.205850665668534	6.142496988633627	3.9024711816310047	4.6679701194562035	4.519317742629181	7.905018654234366	7.893140634254425	23.914244320216785	13.51915772757671	5.6566600124026	6.443711746906263	4.629307821141899	6.31918628529198	3.601856653417034	7.366931701793043
rlmF	P75782	22.521680559808697	43.536494352927946	12.72935386191711	8.702496094646914	23.088795348664902	20.823260342608613	28.68146289319338	17.93226419602798	26.012877119002155	13.831806879108386	16.010330239302554	13.702949620117279	16.793246457105777	7.874558819826607	11.644087580756889	13.254231960882136	13.822619508427495	18.87696224601938	5.3473023638362545	18.21165977582938	13.374057493979224	11.013399105188784
rssA	P0AFR0	83.46763792	11.45283448	NA	46.20526733	0	13.87940014	2.616637407	30.67897346	9.252081482	5.603023425	0.624780907	4.985798272	0.545558688	0.159084446	3.570328835	3.269720219	15.3554373	NA	NA	5.023663421	8.46447343	NA
selU	P33667	11.17874947	10.2385223	NA	0.721860789	5.88512138	1.480937319	27.99240178	12.61693686	0.469035374	4.933603391	0.326247256	0.084229761	1.321487782	0.703898278	3.266811737	2.637068957	2.465823252	NA	NA	0.571865733	7.124988078	NA
ybcL	P77368	9.740211342	6.187606974	NA	32.29272275	39.88616377	19.62160576	16.1027938	17.45500742	26.81035432	39.51348759	49.4324041	65.5221187	143.6211575	75.81163484	3.185431492	8.421902284	2.285800366	NA	NA	44.18431939	40.00879772	NA
ybgC	P0A8Z3	193.2465441	241.7934952	NA	60.72725458	134.5878311	154.6835526	98.9831953	60.8364456	89.96063133	93.50229696	59.27504261	45.29645345	29.17731376	41.31959811	112.8322977	169.602723	164.4233722	NA	NA	62.75116349	101.7671812	NA
ybiP	P75785	0.328645447	0.04465321	NA	0.023425965	0.124351265	0.2113303	0.081940806	0.150201868	0.264285378	2.199249401	0.121180228	0.549808343	3.081551572	0.130555655	0.072007419	0.722066253	0.618898889	NA	NA	0.104769756	0.046137998	NA
yddE	P37757	126.98033335420233	98.1177518679935	78.59388168425114	62.89343835399596	92.13570101568926	104.58448287044948	117.695033563481	89.16084566994088	69.22155559631834	72.42503647407057	66.86842295844481	65.93714879662492	52.03533930403354	55.38733887347476	153.42451840887858	70.14082784432776	105.79706915939892	146.24748520037184	95.96923649865215	85.18883992191255	85.1641034680543	74.62212352359073
yddH	P76121	9.727186386871516	3.105660964472109	5.325080873428799	23.12153161350265	1.6299705272274714	5.0564142618591035	1.4620737914791329	1.1397515886215888	10.867834681357177	8.686704738450874	23.922377011234527	30.63587534324192	0.006077672816607235	0.5697089033723256	2.1314493412095534	3.8841760759279964	1.3992359874924911	0.010593815016983737	2.05642463541932	0.7586691627783119	0.265134015957857	0.03220925326117977
yeaE	P76234	29.70778451	43.47071947	NA	35.65575254	27.31832159	36.71063882	26.80023688	23.97166524	34.37430306	32.28887104	25.06933334	28.51445912	4.411984604	4.02257115	38.70960028	28.26743767	30.98612345	NA	NA	23.06369965	35.26337202	NA
ypeA	P76539	81.72918495602586	178.72610012118795	58.729606752657084	59.1383767526667	102.60639341428195	84.81729489121645	64.68523156897386	69.22250907576601	63.59067386935972	66.14995370785975	66.63582675215517	56.629940408423955	39.29494555110156	44.29953228945969	103.30309907104508	69.8562300800895	104.57935500404645	118.86593822935407	65.0943377172012	41.6894134315146	56.66422140523997	71.37525462055264
yheV	P0ADW8	454.3949654	322.2728214	NA	219.9338424	547.1224423	442.0767341	287.2796368	30.9656133	303.4015977	108.7618959	59.44816153	213.5907285	124.2525927	16.41286076	624.8036048	427.8893401	652.9976693	NA	NA	229.4642538	311.5127011	NA
yjhC	P39353	9.567897385	153.9871489	NA	18.98257994	27.54421167	22.67419606	18.27846705	25.12214248	24.69976171	6.010205024	17.63979927	24.85699543	0.125405578	0.091643033	11.35381556	7.890249619	14.4861654	NA	NA	13.04824452	23.05868557	NA
ylbA	P75713	25.193774078635823	43.59382931098295	26.876547471081484	50.967370494006566	49.04791707519739	22.72484915984392	25.7865257218092	43.689058534705005	64.80920226328601	73.38860069239033	81.3664399853313	109.96661427140567	8.705506479095233	10.795126165430526	8.265249418487892	8.582846126526485	20.301536245744305	12.757059167322536	12.832179550817623	28.314673141709385	42.86114732675581	29.45394880793013
yobA	P0AA57	179.8070036192539	106.37338795068446	25.3952399668492	119.54682836091042	58.06494275340664	30.177382106274074	78.33686667074117	112.55198814321145	44.508683677814545	34.29475400538437	21.631459116188825	21.273435622287334	11.474553095642948	40.84515441849149	164.8084254361593	134.74193505061936	179.44924436157314	96.81778215944115	86.70301190567768	38.37040020204785	42.2666010314063	149.95680352482182
fetA	P77279	70.0186939820967	162.32583251761125	98.26578179874323	50.793644441339296	48.35848201337098	43.958003182977244	36.711483599474526	38.91843899743457	47.73731236117486	33.59028493268194	28.451218199187203	26.674219090259683	14.112534389956283	16.4989498652893	59.194165864168795	33.98190737288541	49.94680718686484	45.405649976100925	36.41647477512624	24.456538743403026	33.59648138973939	32.17007093970232
zapE	P64612	32.124602429207705	31.16591971273655	34.71186087656606	17.388169621136125	22.418735061706744	33.510012651798945	28.149453705665593	27.83239257693361	43.98103177551599	31.413015942085334	29.320891695467697	19.61493380915217	10.319782375731537	8.06207684124555	17.04366396135783	30.91356704754951	19.813540260804114	16.467179572041072	28.258409393706025	15.921667875178727	30.76138747435894	43.627904846942016
