# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Fri May 15 12:41:34 2026.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"ALAS-CPLX[c]"	4	8	2.02236207731294e-07	1179.7195723962805	1506.4573617354358	{"alaT-tRNA[c]": 81.50212068001305, "alaU-tRNA[c]": 81.50212068001305, "alaV-tRNA[c]": 81.50212068001305, "alaW-tRNA[c]": 22.899098462193678, "alaX-tRNA[c]": 22.899098462193678}	{"alaT-tRNA[c]__basal": 0.4026371451094774, "alaU-tRNA[c]__basal": 0.4026371451094774, "alaV-tRNA[c]__basal": 0.4026371451094774, "alaW-tRNA[c]__basal": 0.4233140024893168, "alaX-tRNA[c]__basal": 0.4233140024893168, "alaT-tRNA[c]__with_aa": 0.3364720094512243, "alaU-tRNA[c]__with_aa": 0.3364720094512243, "alaV-tRNA[c]__with_aa": 0.3364720094512243, "alaW-tRNA[c]__with_aa": 0.3995845163009481, "alaX-tRNA[c]__with_aa": 0.3995845163009481}	{"alaT-tRNA[c]__basal": 0.8608061517143524, "alaU-tRNA[c]__basal": 0.8608061517143524, "alaV-tRNA[c]__basal": 0.8608061517143524, "alaW-tRNA[c]__basal": 0.9050359578966322, "alaX-tRNA[c]__basal": 0.9050359578966322, "alaT-tRNA[c]__with_aa": 0.7691384568323613, "alaU-tRNA[c]__with_aa": 0.7691384568323613, "alaV-tRNA[c]__with_aa": 0.7691384568323613, "alaW-tRNA[c]__with_aa": 0.9134418670460286, "alaX-tRNA[c]__with_aa": 0.9134418670460286}
"ALAS-CPLX[c]"	4	9	2.4676154797429083e-07	1593.768967906239	1281.3804608236844	{"alaT-tRNA[c]": 134.3949916891815, "alaU-tRNA[c]": 134.3949916891815, "alaV-tRNA[c]": 134.3949916891815, "alaW-tRNA[c]": 34.46743088540509, "alaX-tRNA[c]": 34.46743088540509}	{"alaT-tRNA[c]__basal": 0.43376838809001783, "alaU-tRNA[c]__basal": 0.43376838809001783, "alaV-tRNA[c]__basal": 0.43376838809001783, "alaW-tRNA[c]__basal": 0.41627259531741045, "alaX-tRNA[c]__basal": 0.41627259531741045, "alaT-tRNA[c]__with_aa": 0.37177789488416396, "alaU-tRNA[c]__with_aa": 0.37177789488416396, "alaV-tRNA[c]__with_aa": 0.37177789488416396, "alaW-tRNA[c]__with_aa": 0.4030126981834971, "alaX-tRNA[c]__with_aa": 0.4030126981834971}	{"alaT-tRNA[c]__basal": 0.8923101153309154, "alaU-tRNA[c]__basal": 0.8923101153309154, "alaV-tRNA[c]__basal": 0.8923101153309154, "alaW-tRNA[c]__basal": 0.8563385623853801, "alaX-tRNA[c]__basal": 0.8563385623853801, "alaT-tRNA[c]__with_aa": 0.8115275657907166, "alaU-tRNA[c]__with_aa": 0.8115275657907166, "alaV-tRNA[c]__with_aa": 0.8115275657907166, "alaW-tRNA[c]__with_aa": 0.8797055654057158, "alaX-tRNA[c]__with_aa": 0.8797055654057158}
"ALAS-CPLX[c]"	4	10	5.492270102735165e-07	3690.5829745557485	1456.9194886084076	{"alaT-tRNA[c]": 317.86942112154077, "alaU-tRNA[c]": 317.86942112154077, "alaV-tRNA[c]": 317.86942112154077, "alaW-tRNA[c]": 87.34134518982177, "alaX-tRNA[c]": 87.34134518982177}	{"alaT-tRNA[c]__basal": 0.4577352532713439, "alaU-tRNA[c]__basal": 0.4577352532713439, "alaV-tRNA[c]__basal": 0.4577352532713439, "alaW-tRNA[c]__basal": 0.47066010167889644, "alaX-tRNA[c]__basal": 0.47066010167889644, "alaT-tRNA[c]__with_aa": 0.38120846251234836, "alaU-tRNA[c]__with_aa": 0.38120846251234836, "alaV-tRNA[c]__with_aa": 0.38120846251234836, "alaW-tRNA[c]__with_aa": 0.442732378467264, "alaX-tRNA[c]__with_aa": 0.442732378467264}	{"alaT-tRNA[c]__basal": 0.9059284974978525, "alaU-tRNA[c]__basal": 0.9059284974978525, "alaV-tRNA[c]__basal": 0.9059284974978525, "alaW-tRNA[c]__basal": 0.9314667601706982, "alaX-tRNA[c]__basal": 0.9314667601706982, "alaT-tRNA[c]__with_aa": 0.7910298479046888, "alaU-tRNA[c]__with_aa": 0.7910298479046888, "alaV-tRNA[c]__with_aa": 0.7910298479046888, "alaW-tRNA[c]__with_aa": 0.9187151745557486, "alaX-tRNA[c]__with_aa": 0.9187151745557486}
"ALAS-CPLX[c]"	4	11	4.617984463614212e-07	3731.952719245979	1562.623939868819	{"alaT-tRNA[c]": 315.8344894272667, "alaU-tRNA[c]": 315.8344894272667, "alaV-tRNA[c]": 315.8344894272667, "alaW-tRNA[c]": 48.80399187968997, "alaX-tRNA[c]": 48.80399187968997}	{"alaT-tRNA[c]__basal": 0.4687017976561738, "alaU-tRNA[c]__basal": 0.4687017976561738, "alaV-tRNA[c]__basal": 0.4687017976561738, "alaW-tRNA[c]__basal": 0.2710189933637187, "alaX-tRNA[c]__basal": 0.2710189933637187, "alaT-tRNA[c]__with_aa": 0.38554541053621993, "alaU-tRNA[c]__with_aa": 0.38554541053621993, "alaV-tRNA[c]__with_aa": 0.38554541053621993, "alaW-tRNA[c]__with_aa": 0.2518109573138343, "alaX-tRNA[c]__with_aa": 0.2518109573138343}	{"alaT-tRNA[c]__basal": 0.9284495462363894, "alaU-tRNA[c]__basal": 0.9284495462363894, "alaV-tRNA[c]__basal": 0.9284495462363894, "alaW-tRNA[c]__basal": 0.5368758807956268, "alaX-tRNA[c]__basal": 0.5368758807956268, "alaT-tRNA[c]__with_aa": 0.8006179861207329, "alaU-tRNA[c]__with_aa": 0.8006179861207329, "alaV-tRNA[c]__with_aa": 0.8006179861207329, "alaW-tRNA[c]__with_aa": 0.5228962324121372, "alaX-tRNA[c]__with_aa": 0.5228962324121372}
"ALAS-CPLX[c]"	4	12	2.8833234564217504e-07	2249.35723693601	1874.2931115784918	{"alaT-tRNA[c]": 158.30213666863247, "alaU-tRNA[c]": 158.30213666863247, "alaV-tRNA[c]": 158.30213666863247, "alaW-tRNA[c]": 41.03627780173508, "alaX-tRNA[c]": 41.03627780173508}	{"alaT-tRNA[c]__basal": 0.44780626370028737, "alaU-tRNA[c]__basal": 0.44780626370028737, "alaV-tRNA[c]__basal": 0.44780626370028737, "alaW-tRNA[c]__basal": 0.4343725791737198, "alaX-tRNA[c]__basal": 0.4343725791737198, "alaT-tRNA[c]__with_aa": 0.35748898035927223, "alaU-tRNA[c]__with_aa": 0.35748898035927223, "alaV-tRNA[c]__with_aa": 0.35748898035927223, "alaW-tRNA[c]__with_aa": 0.3917149545146836, "alaX-tRNA[c]__with_aa": 0.3917149545146836}	{"alaT-tRNA[c]__basal": 0.9131658694157002, "alaU-tRNA[c]__basal": 0.9131658694157002, "alaV-tRNA[c]__basal": 0.9131658694157002, "alaW-tRNA[c]__basal": 0.8858021831791012, "alaX-tRNA[c]__basal": 0.8858021831791012, "alaT-tRNA[c]__with_aa": 0.7674119897098091, "alaU-tRNA[c]__with_aa": 0.7674119897098091, "alaV-tRNA[c]__with_aa": 0.7674119897098091, "alaW-tRNA[c]__with_aa": 0.8408481954890258, "alaX-tRNA[c]__with_aa": 0.8408481954890258}
"ALAS-CPLX[c]"	4	13	2.868987180261561e-07	2381.59964734211	1322.17929942957	{"alaT-tRNA[c]": 173.81402010903543, "alaU-tRNA[c]": 173.81402010903543, "alaV-tRNA[c]": 173.81402010903543, "alaW-tRNA[c]": 52.40886160129228, "alaX-tRNA[c]": 52.40886160129228}	{"alaT-tRNA[c]__basal": 0.37319499202847684, "alaU-tRNA[c]__basal": 0.37319499202847684, "alaV-tRNA[c]__basal": 0.37319499202847684, "alaW-tRNA[c]__basal": 0.42108768760067006, "alaX-tRNA[c]__basal": 0.42108768760067006, "alaT-tRNA[c]__with_aa": 0.31689332717294677, "alaU-tRNA[c]__with_aa": 0.31689332717294677, "alaV-tRNA[c]__with_aa": 0.31689332717294677, "alaW-tRNA[c]__with_aa": 0.4038852266168886, "alaX-tRNA[c]__with_aa": 0.4038852266168886}	{"alaT-tRNA[c]__basal": 0.7498293359861489, "alaU-tRNA[c]__basal": 0.7498293359861489, "alaV-tRNA[c]__basal": 0.7498293359861489, "alaW-tRNA[c]__basal": 0.8460405043858104, "alaX-tRNA[c]__basal": 0.8460405043858104, "alaT-tRNA[c]__with_aa": 0.6707862773972876, "alaU-tRNA[c]__with_aa": 0.6707862773972876, "alaV-tRNA[c]__with_aa": 0.6707862773972876, "alaW-tRNA[c]__with_aa": 0.8548692772892689, "alaX-tRNA[c]__with_aa": 0.8548692772892689}
"ALAS-CPLX[c]"	4	14	1.6681519653775191e-07	1116.3434673465483	1430.5857110530878	{"alaT-tRNA[c]": 82.03142542954117, "alaU-tRNA[c]": 82.03142542954117, "alaV-tRNA[c]": 82.03142542954117, "alaW-tRNA[c]": 19.102879295238104, "alaX-tRNA[c]": 19.102879295238104}	{"alaT-tRNA[c]__basal": 0.417072599843031, "alaU-tRNA[c]__basal": 0.417072599843031, "alaV-tRNA[c]__basal": 0.417072599843031, "alaW-tRNA[c]__basal": 0.3634611699313158, "alaX-tRNA[c]__basal": 0.3634611699313158, "alaT-tRNA[c]__with_aa": 0.35218548512768927, "alaU-tRNA[c]__with_aa": 0.35218548512768927, "alaV-tRNA[c]__with_aa": 0.35218548512768927, "alaW-tRNA[c]__with_aa": 0.3466491249387968, "alaX-tRNA[c]__with_aa": 0.3466491249387968}	{"alaT-tRNA[c]__basal": 0.8946206317702257, "alaU-tRNA[c]__basal": 0.8946206317702257, "alaV-tRNA[c]__basal": 0.8946206317702257, "alaW-tRNA[c]__basal": 0.7796038955608503, "alaX-tRNA[c]__basal": 0.7796038955608503, "alaT-tRNA[c]__with_aa": 0.8096966448126837, "alaU-tRNA[c]__with_aa": 0.8096966448126837, "alaV-tRNA[c]__with_aa": 0.8096966448126837, "alaW-tRNA[c]__with_aa": 0.7969942224301944, "alaX-tRNA[c]__with_aa": 0.7969942224301944}
"ALAS-CPLX[c]"	4	15	2.97527198676053e-07	1613.1696461173854	1082.442337972983	{"alaT-tRNA[c]": 151.8327279847656, "alaU-tRNA[c]": 151.8327279847656, "alaV-tRNA[c]": 151.8327279847656, "alaW-tRNA[c]": 38.804670755705295, "alaX-tRNA[c]": 38.804670755705295}	{"alaT-tRNA[c]__basal": 0.44098022070880993, "alaU-tRNA[c]__basal": 0.44098022070880993, "alaV-tRNA[c]__basal": 0.44098022070880993, "alaW-tRNA[c]__basal": 0.4217068001466407, "alaX-tRNA[c]__basal": 0.4217068001466407, "alaT-tRNA[c]__with_aa": 0.3892435444471689, "alaU-tRNA[c]__with_aa": 0.3892435444471689, "alaV-tRNA[c]__with_aa": 0.3892435444471689, "alaW-tRNA[c]__with_aa": 0.4204803601946241, "alaX-tRNA[c]__with_aa": 0.4204803601946241}	{"alaT-tRNA[c]__basal": 0.9007176912861734, "alaU-tRNA[c]__basal": 0.9007176912861734, "alaV-tRNA[c]__basal": 0.9007176912861734, "alaW-tRNA[c]__basal": 0.8614246861216145, "alaX-tRNA[c]__basal": 0.8614246861216145, "alaT-tRNA[c]__with_aa": 0.8439803974225533, "alaU-tRNA[c]__with_aa": 0.8439803974225533, "alaV-tRNA[c]__with_aa": 0.8439803974225533, "alaW-tRNA[c]__with_aa": 0.9117287639335477, "alaX-tRNA[c]__with_aa": 0.9117287639335477}
"ALAS-CPLX[c]"	4	16	7.413554903580085e-07	4933.5340363328205	999.4617173249733	{"alaT-tRNA[c]": 520.9792994179799, "alaU-tRNA[c]": 520.9792994179799, "alaV-tRNA[c]": 520.9792994179799, "alaW-tRNA[c]": 132.73147524052607, "alaX-tRNA[c]": 132.73147524052607}	{"alaT-tRNA[c]__basal": 0.4557591760038719, "alaU-tRNA[c]__basal": 0.4557591760038719, "alaV-tRNA[c]__basal": 0.4557591760038719, "alaW-tRNA[c]__basal": 0.43451192739131506, "alaX-tRNA[c]__basal": 0.43451192739131506, "alaT-tRNA[c]__with_aa": 0.40432375457101033, "alaU-tRNA[c]__with_aa": 0.40432375457101033, "alaV-tRNA[c]__with_aa": 0.40432375457101033, "alaW-tRNA[c]__with_aa": 0.4354026015476913, "alaX-tRNA[c]__with_aa": 0.4354026015476913}	{"alaT-tRNA[c]__basal": 0.8913010066010373, "alaU-tRNA[c]__basal": 0.8913010066010373, "alaV-tRNA[c]__basal": 0.8913010066010373, "alaW-tRNA[c]__basal": 0.8497815954334261, "alaX-tRNA[c]__basal": 0.8497815954334261, "alaT-tRNA[c]__with_aa": 0.8279946081346767, "alaU-tRNA[c]__with_aa": 0.8279946081346767, "alaV-tRNA[c]__with_aa": 0.8279946081346767, "alaW-tRNA[c]__with_aa": 0.8916440456890715, "alaX-tRNA[c]__with_aa": 0.8916440456890715}
"ALAS-CPLX[c]"	4	17	1.0498598547712152e-07	273.592093692418	557.3902336012559	{"alaT-tRNA[c]": 10.052023671197341, "alaU-tRNA[c]": 10.052023671197341, "alaV-tRNA[c]": 10.052023671197341, "alaW-tRNA[c]": 2.6125968231558927, "alaX-tRNA[c]": 2.6125968231558927}	{"alaT-tRNA[c]__basal": 0.1694375572579462, "alaU-tRNA[c]__basal": 0.1694375572579462, "alaV-tRNA[c]__basal": 0.1694375572579462, "alaW-tRNA[c]__basal": 0.16478867935792807, "alaX-tRNA[c]__basal": 0.16478867935792807, "alaT-tRNA[c]__with_aa": 0.1848913665411056, "alaU-tRNA[c]__with_aa": 0.1848913665411056, "alaV-tRNA[c]__with_aa": 0.1848913665411056, "alaW-tRNA[c]__with_aa": 0.20311483198765565, "alaX-tRNA[c]__with_aa": 0.20311483198765565}	{"alaT-tRNA[c]__basal": 0.49841391748170183, "alaU-tRNA[c]__basal": 0.49841391748170183, "alaV-tRNA[c]__basal": 0.49841391748170183, "alaW-tRNA[c]__basal": 0.4847658321852044, "alaX-tRNA[c]__basal": 0.4847658321852044, "alaT-tRNA[c]__with_aa": 0.836897751512893, "alaU-tRNA[c]__with_aa": 0.836897751512893, "alaV-tRNA[c]__with_aa": 0.836897751512893, "alaW-tRNA[c]__with_aa": 0.9193987181821561, "alaX-tRNA[c]__with_aa": 0.9193987181821561}
"ALAS-CPLX[c]"	4	18	2.0762679911436027e-07	2081.6749195867947	1852.482773597428	{"alaT-tRNA[c]": 101.44697523784511, "alaU-tRNA[c]": 101.44697523784511, "alaV-tRNA[c]": 101.44697523784511, "alaW-tRNA[c]": 38.2558677607256, "alaX-tRNA[c]": 38.2558677607256}	{"alaT-tRNA[c]__basal": 0.3092441569951783, "alaU-tRNA[c]__basal": 0.3092441569951783, "alaV-tRNA[c]__basal": 0.3092441569951783, "alaW-tRNA[c]__basal": 0.4363796675441483, "alaX-tRNA[c]__basal": 0.4363796675441483, "alaT-tRNA[c]__with_aa": 0.24750075360073356, "alaU-tRNA[c]__with_aa": 0.24750075360073356, "alaV-tRNA[c]__with_aa": 0.24750075360073356, "alaW-tRNA[c]__with_aa": 0.3945105693956994, "alaX-tRNA[c]__with_aa": 0.3945105693956994}	{"alaT-tRNA[c]__basal": 0.6336689468617788, "alaU-tRNA[c]__basal": 0.6336689468617788, "alaV-tRNA[c]__basal": 0.6336689468617788, "alaW-tRNA[c]__basal": 0.8941984126729283, "alaX-tRNA[c]__basal": 0.8941984126729283, "alaT-tRNA[c]__with_aa": 0.5344586726831184, "alaU-tRNA[c]__with_aa": 0.5344586726831184, "alaV-tRNA[c]__with_aa": 0.5344586726831184, "alaW-tRNA[c]__with_aa": 0.8519107608748663, "alaX-tRNA[c]__with_aa": 0.8519107608748663}
"ALAS-CPLX[c]"	4	19	1.1511888632051136e-07	520.1028104873842	1229.1523608612813	{"alaT-tRNA[c]": 31.018395191038024, "alaU-tRNA[c]": 31.018395191038024, "alaV-tRNA[c]": 31.018395191038024, "alaW-tRNA[c]": 6.073555351064163, "alaX-tRNA[c]": 6.073555351064163}	{"alaT-tRNA[c]__basal": 0.3506889734801737, "alaU-tRNA[c]__basal": 0.3506889734801737, "alaV-tRNA[c]__basal": 0.3506889734801737, "alaW-tRNA[c]__basal": 0.2569633589363506, "alaX-tRNA[c]__basal": 0.2569633589363506, "alaT-tRNA[c]__with_aa": 0.31190791075406465, "alaU-tRNA[c]__with_aa": 0.31190791075406465, "alaV-tRNA[c]__with_aa": 0.31190791075406465, "alaW-tRNA[c]__with_aa": 0.25814863211908207, "alaX-tRNA[c]__with_aa": 0.25814863211908207}	{"alaT-tRNA[c]__basal": 0.8778857071996017, "alaU-tRNA[c]__basal": 0.8778857071996017, "alaV-tRNA[c]__basal": 0.8778857071996017, "alaW-tRNA[c]__basal": 0.6432641867006271, "alaX-tRNA[c]__basal": 0.6432641867006271, "alaT-tRNA[c]__with_aa": 0.8976971999484268, "alaU-tRNA[c]__with_aa": 0.8976971999484268, "alaV-tRNA[c]__with_aa": 0.8976971999484268, "alaW-tRNA[c]__with_aa": 0.7429484994891633, "alaX-tRNA[c]__with_aa": 0.7429484994891633}
"ALAS-CPLX[c]"	4	20	2.6966087160245036e-07	1874.4349783559521	1657.6928116653617	{"alaT-tRNA[c]": 138.76807151699893, "alaU-tRNA[c]": 138.76807151699893, "alaV-tRNA[c]": 138.76807151699893, "alaW-tRNA[c]": 36.99837372624333, "alaX-tRNA[c]": 36.99837372624333}	{"alaT-tRNA[c]__basal": 0.44009136050883657, "alaU-tRNA[c]__basal": 0.44009136050883657, "alaV-tRNA[c]__basal": 0.44009136050883657, "alaW-tRNA[c]__basal": 0.43906867820139156, "alaX-tRNA[c]__basal": 0.43906867820139156, "alaT-tRNA[c]__with_aa": 0.3595866182517543, "alaU-tRNA[c]__with_aa": 0.3595866182517543, "alaV-tRNA[c]__with_aa": 0.3595866182517543, "alaW-tRNA[c]__with_aa": 0.4052529537077374, "alaX-tRNA[c]__with_aa": 0.4052529537077374}	{"alaT-tRNA[c]__basal": 0.9041954139072074, "alaU-tRNA[c]__basal": 0.9041954139072074, "alaV-tRNA[c]__basal": 0.9041954139072074, "alaW-tRNA[c]__basal": 0.9021448163002284, "alaX-tRNA[c]__basal": 0.9021448163002284, "alaT-tRNA[c]__with_aa": 0.7803716627119389, "alaU-tRNA[c]__with_aa": 0.7803716627119389, "alaV-tRNA[c]__with_aa": 0.7803716627119389, "alaW-tRNA[c]__with_aa": 0.8794612825862428, "alaX-tRNA[c]__with_aa": 0.8794612825862428}
"ALAS-CPLX[c]"	4	21	1.1445243424336094e-07	493.68262247311293	595.2848197361521	{"alaT-tRNA[c]": 30.58234165847415, "alaU-tRNA[c]": 30.58234165847415, "alaV-tRNA[c]": 30.58234165847415, "alaW-tRNA[c]": 9.762748593611514, "alaX-tRNA[c]": 9.762748593611514}	{"alaT-tRNA[c]__basal": 0.2510968218826681, "alaU-tRNA[c]__basal": 0.2510968218826681, "alaV-tRNA[c]__basal": 0.2510968218826681, "alaW-tRNA[c]__basal": 0.2999531912019302, "alaX-tRNA[c]__basal": 0.2999531912019302, "alaT-tRNA[c]__with_aa": 0.25383692842773126, "alaU-tRNA[c]__with_aa": 0.25383692842773126, "alaV-tRNA[c]__with_aa": 0.25383692842773126, "alaW-tRNA[c]__with_aa": 0.3425062397830888, "alaX-tRNA[c]__with_aa": 0.3425062397830888}	{"alaT-tRNA[c]__basal": 0.580376010140336, "alaU-tRNA[c]__basal": 0.580376010140336, "alaV-tRNA[c]__basal": 0.580376010140336, "alaW-tRNA[c]__basal": 0.6933098773788368, "alaX-tRNA[c]__basal": 0.6933098773788368, "alaT-tRNA[c]__with_aa": 0.6784920232145479, "alaU-tRNA[c]__with_aa": 0.6784920232145479, "alaV-tRNA[c]__with_aa": 0.6784920232145479, "alaW-tRNA[c]__with_aa": 0.9154769893497997, "alaX-tRNA[c]__with_aa": 0.9154769893497997}
"ALAS-CPLX[c]"	4	22	2.1447322814108834e-07	1241.8757701618943	1063.4207349564695	{"alaT-tRNA[c]": 112.38559292388148, "alaU-tRNA[c]": 112.38559292388148, "alaV-tRNA[c]": 112.38559292388148, "alaW-tRNA[c]": 27.292276676144986, "alaX-tRNA[c]": 27.292276676144986}	{"alaT-tRNA[c]__basal": 0.4283402121845521, "alaU-tRNA[c]__basal": 0.4283402121845521, "alaV-tRNA[c]__basal": 0.4283402121845521, "alaW-tRNA[c]__basal": 0.38925683040846093, "alaX-tRNA[c]__basal": 0.38925683040846093, "alaT-tRNA[c]__with_aa": 0.38074564618750756, "alaU-tRNA[c]__with_aa": 0.38074564618750756, "alaV-tRNA[c]__with_aa": 0.38074564618750756, "alaW-tRNA[c]__with_aa": 0.39082644037946784, "alaX-tRNA[c]__with_aa": 0.39082644037946784}	{"alaT-tRNA[c]__basal": 0.892645103708229, "alaU-tRNA[c]__basal": 0.892645103708229, "alaV-tRNA[c]__basal": 0.892645103708229, "alaW-tRNA[c]__basal": 0.8111655540756826, "alaX-tRNA[c]__basal": 0.8111655540756826, "alaT-tRNA[c]__with_aa": 0.848561712979192, "alaU-tRNA[c]__with_aa": 0.848561712979192, "alaV-tRNA[c]__with_aa": 0.848561712979192, "alaW-tRNA[c]__with_aa": 0.8710027104464186, "alaX-tRNA[c]__with_aa": 0.8710027104464186}
"ALAS-CPLX[c]"	4	23	6.92826921177584e-07	5525.471116385306	1159.1180597295177	{"alaT-tRNA[c]": 475.7629356398735, "alaU-tRNA[c]": 475.7629356398735, "alaV-tRNA[c]": 475.7629356398735, "alaW-tRNA[c]": 143.6976460539554, "alaX-tRNA[c]": 143.6976460539554}	{"alaT-tRNA[c]__basal": 0.3993668832913934, "alaU-tRNA[c]__basal": 0.3993668832913934, "alaV-tRNA[c]__basal": 0.3993668832913934, "alaW-tRNA[c]__basal": 0.45138629141549985, "alaX-tRNA[c]__basal": 0.45138629141549985, "alaT-tRNA[c]__with_aa": 0.34545353659111955, "alaU-tRNA[c]__with_aa": 0.34545353659111955, "alaV-tRNA[c]__with_aa": 0.34545353659111955, "alaW-tRNA[c]__with_aa": 0.4410281331553702, "alaX-tRNA[c]__with_aa": 0.4410281331553702}	{"alaT-tRNA[c]__basal": 0.7804309651776588, "alaU-tRNA[c]__basal": 0.7804309651776588, "alaV-tRNA[c]__basal": 0.7804309651776588, "alaW-tRNA[c]__basal": 0.8820842742243802, "alaX-tRNA[c]__basal": 0.8820842742243802, "alaT-tRNA[c]__with_aa": 0.7063385021108053, "alaU-tRNA[c]__with_aa": 0.7063385021108053, "alaV-tRNA[c]__with_aa": 0.7063385021108053, "alaW-tRNA[c]__with_aa": 0.9017513826590309, "alaX-tRNA[c]__with_aa": 0.9017513826590309}
"ALAS-CPLX[c]"	4	24	8.446955569662305e-08	423.3989945514098	1533.2371848059806	{"alaT-tRNA[c]": 13.075813490257005, "alaU-tRNA[c]": 13.075813490257005, "alaV-tRNA[c]": 13.075813490257005, "alaW-tRNA[c]": 3.8520619537961887, "alaX-tRNA[c]": 3.8520619537961887}	{"alaT-tRNA[c]__basal": 0.22746645758896653, "alaU-tRNA[c]__basal": 0.22746645758896653, "alaV-tRNA[c]__basal": 0.22746645758896653, "alaW-tRNA[c]__basal": 0.25075940161450655, "alaX-tRNA[c]__basal": 0.25075940161450655, "alaT-tRNA[c]__with_aa": 0.19582838877537012, "alaU-tRNA[c]__with_aa": 0.19582838877537012, "alaV-tRNA[c]__with_aa": 0.19582838877537012, "alaW-tRNA[c]__with_aa": 0.24384141008258137, "alaX-tRNA[c]__with_aa": 0.24384141008258137}	{"alaT-tRNA[c]__basal": 0.6807564716400889, "alaU-tRNA[c]__basal": 0.6807564716400889, "alaV-tRNA[c]__basal": 0.6807564716400889, "alaW-tRNA[c]__basal": 0.7504637328128174, "alaX-tRNA[c]__basal": 0.7504637328128174, "alaT-tRNA[c]__with_aa": 0.7178960479274769, "alaU-tRNA[c]__with_aa": 0.7178960479274769, "alaV-tRNA[c]__with_aa": 0.7178960479274769, "alaW-tRNA[c]__with_aa": 0.8938805249102805, "alaX-tRNA[c]__with_aa": 0.8938805249102805}
"ALAS-CPLX[c]"	4	25	9.932090740724453e-08	467.5128678192974	1340.0859631008448	{"alaT-tRNA[c]": 22.49856831494718, "alaU-tRNA[c]": 22.49856831494718, "alaV-tRNA[c]": 22.49856831494718, "alaW-tRNA[c]": 5.282677935004542, "alaX-tRNA[c]": 5.282677935004542}	{"alaT-tRNA[c]__basal": 0.3092917705312378, "alaU-tRNA[c]__basal": 0.3092917705312378, "alaV-tRNA[c]__basal": 0.3092917705312378, "alaW-tRNA[c]__basal": 0.27177792084855135, "alaX-tRNA[c]__basal": 0.27177792084855135, "alaT-tRNA[c]__with_aa": 0.2720695162784294, "alaU-tRNA[c]__with_aa": 0.2720695162784294, "alaV-tRNA[c]__with_aa": 0.2720695162784294, "alaW-tRNA[c]__with_aa": 0.27002438547408303, "alaX-tRNA[c]__with_aa": 0.27002438547408303}	{"alaT-tRNA[c]__basal": 0.8285919859952697, "alaU-tRNA[c]__basal": 0.8285919859952697, "alaV-tRNA[c]__basal": 0.8285919859952697, "alaW-tRNA[c]__basal": 0.7280419084421533, "alaX-tRNA[c]__basal": 0.7280419084421533, "alaT-tRNA[c]__with_aa": 0.8594472596939416, "alaU-tRNA[c]__with_aa": 0.8594472596939416, "alaV-tRNA[c]__with_aa": 0.8594472596939416, "alaW-tRNA[c]__with_aa": 0.8529747836176429, "alaX-tRNA[c]__with_aa": 0.8529747836176429}
"ALAS-CPLX[c]"	4	26	2.3392586246103278e-07	1264.5786492373195	1102.3785363905806	{"alaT-tRNA[c]": 116.57567881541071, "alaU-tRNA[c]": 116.57567881541071, "alaV-tRNA[c]": 116.57567881541071, "alaW-tRNA[c]": 16.085539622971492, "alaX-tRNA[c]": 16.085539622971492}	{"alaT-tRNA[c]__basal": 0.4441124602157673, "alaU-tRNA[c]__basal": 0.4441124602157673, "alaV-tRNA[c]__basal": 0.4441124602157673, "alaW-tRNA[c]__basal": 0.229316445966501, "alaX-tRNA[c]__basal": 0.229316445966501, "alaT-tRNA[c]__with_aa": 0.3921584811569882, "alaU-tRNA[c]__with_aa": 0.3921584811569882, "alaV-tRNA[c]__with_aa": 0.3921584811569882, "alaW-tRNA[c]__with_aa": 0.2287208026740176, "alaX-tRNA[c]__with_aa": 0.2287208026740176}	{"alaT-tRNA[c]__basal": 0.9254993272723159, "alaU-tRNA[c]__basal": 0.9254993272723159, "alaV-tRNA[c]__basal": 0.9254993272723159, "alaW-tRNA[c]__basal": 0.4778965759390077, "alaX-tRNA[c]__basal": 0.4778965759390077, "alaT-tRNA[c]__with_aa": 0.873352468422757, "alaU-tRNA[c]__with_aa": 0.873352468422757, "alaV-tRNA[c]__with_aa": 0.873352468422757, "alaW-tRNA[c]__with_aa": 0.5093643773778039, "alaX-tRNA[c]__with_aa": 0.5093643773778039}
